source_id,transit_reference_time,transit_period,transit_depth,transit_duration,ra,dec,parallax,phot_g_mean_mag
1962153854973972096,2238.092740459039,11.142061281337048,7.8610907,0.24651891,335.51292167392506,45.45734141046544,2.0534180420700974,11.4148245
6805886373600546176,2159.2417384241367,0.5768210239726818,10.256999,0.036735374,312.45748948972295,-24.428691715935315,2.3594934634891396,11.882881
2726339892542980864,2280.400586051699,0.8034064433196755,6.3536115,0.11734384,327.6656944963982,10.462937277691182,1.9620371965733072,12.513289
2262322556576778752,2175.0677993842332,0.5483658697082693,17.358032,0.051179115,284.4439031122491,69.57083679804678,1.80278560979712,12.69226
6171009049549197824,2220.9362230774286,3.3041467041136627,8.847526,0.07916881,208.92801253850732,-32.159714851030635,3.489131702650141,10.797681
1464700950221781504,2166.8021070945438,3.225182222795588,4.932261,0.18170968,195.98183545376395,30.640147243322442,4.106155806711664,10.197724
5603100779728361088,2204.8612677701517,1.6941399698443087,13.881809,0.041812908,108.45239926748326,-33.43734663121813,1.2375778593752944,13.549922
4596481632339898240,2183.081078002105,0.7259949761147653,15.226698,0.050825723,267.2848817436593,29.8790411021288,3.329677111704784,12.997077
66046877505607424,2031.925695000129,1.257213261085478,19.46732,0.050549977,61.37864797627344,24.45335943772741,2.7590580545542567,12.734022
6491038642006989056,2233.9155494646366,0.6589612135429709,11.179071,0.11195273,344.87359360141295,-60.447819765415254,3.06596763650593,12.455497
2048563889694771200,2211.328964394191,0.6952700776616676,26.569338,0.12390913,293.73278263466136,36.81549303569944,1.418270273843525,15.611387
2980392087185289216,2153.073961184437,1.1568049048527964,5.4365506,0.15718699,71.82443580521229,-17.115173820189067,1.9558284394057246,12.471665
2385171398768647552,2198.8936487101623,4.795703050067139,21.776463,0.16211681,348.1571247285014,-22.674130028141565,5.00730124917113,11.968609
4911563216311083392,2147.1850556535505,4.879715024642561,16.063364,0.06591179,24.60516274398094,-55.77199769302551,6.632509755638045,10.425592
4890849134501995392,2279.4539336007338,0.7510044684765874,3.4742336,0.12579647,61.657801152702326,-25.349666010720725,1.4444519707618264,13.055236
6888469489370835840,2267.3974146266637,1.8564241557911152,10.987812,0.1248546,315.4771975280581,-13.433386402500913,4.337141743353721,11.031967
3167323052618369408,2234.0602944873604,1.1188936379707746,5.704634,0.15521623,108.8251182637983,14.26260625049161,2.4202319408034314,11.632562
3080104185367102592,2225.1919315972427,0.9289536266349583,6.8430867,0.027812915,130.5056380692002,3.7105663796078634,2.984291239605465,9.777479
4864759888238232320,2194.2894155911868,0.7211833175874977,5.442679,0.13433938,68.13647917292198,-38.96829648081579,1.3722971872388676,12.287657
1424011082893734272,2132.757598265346,1.8692287562151855,16.202944,0.1369602,246.69203834502113,51.04113442310046,1.7041715271840872,12.810718
2959177048983750016,2191.5047584964623,2.0285210053350102,5.400381,0.18950702,75.29966378017889,-26.054143307742184,2.064947092186636,12.060715
6081267254094015616,2155.5591135441496,2.0237589298362777,17.835192,0.10915402,194.14715112095345,-51.96164372591776,1.2333888967535698,12.558343
1820530778750452096,2152.6066256104154,1.0438086489984655,26.306282,0.017834878,299.0506418195177,17.56996243104592,3.213204389531469,15.017479
1048109222955337600,2222.8789929752766,0.5840916790299405,14.093775,0.05647169,160.74808819566132,60.96411641573864,4.663310152148793,13.673022
